,Unnamed: 0,dt,weekday,year,id_driver,id_carrier_number,dim_carrier_type,dim_carrier_company_name,home_base_city,home_base_state,carrier_trucks,num_trucks,interested_in_drayage,port_qualified,signup_source,ts_signup,ts_first_approved,days_signup_to_approval,driver_with_twic,dim_preferred_lanes,first_load_date,most_recent_load_date,load_day,marketplace_loads_otr,marketplace_loads_atlas,marketplace_loads,brokerage_loads_otr,brokerage_loads_atlas,brokerage_loads,total_loads,date,period,test
83862,1093,2016-04-12,2,2016,602,C0090027,Fleet,caa transport,Palmdale,CA,"[""dryvan""]",9.0,not specified,no,Other,2016-01-26 01:00:55+00:00,,,no,,2016-03-22,2016-04-29,2016-04-12,0,0,0,9,0,9,9,2016-04-12,1,20160429
83863,9964,2017-08-07,1,2017,3663,C0090004,Fleet,IDC OTR,City of industry,CA,"[""dryvan"", ""reefer""]",17.0,not specified,no,Other,2016-01-07 18:49:14+00:00,,,no,,2016-09-29,2018-07-11,2017-08-07,17,0,17,673,0,673,690,2017-08-07,1,20180711
83864,51970,2020-02-07,5,2020,21143,C0093009,Fleet,cbt trucking,Rowland Heights,CA,"[""dryvan""]",17.0,yes,no,Other,2018-09-10 20:53:37+00:00,2019-06-05 17:46:33+00:00,267.0,no,,2019-04-04,2020-12-14,2020-02-07,11,0,11,20,0,20,31,2020-02-07,2,20201214
83865,4607,2016-12-03,6,2016,3663,C0090004,Fleet,IDC OTR,City of industry,CA,"[""dryvan"", ""reefer""]",17.0,not specified,no,Other,2016-01-07 18:49:14+00:00,,,no,,2016-09-29,2018-07-11,2016-12-03,17,0,17,673,0,673,690,2016-12-03,2,20180711
83866,12084,2017-10-06,5,2017,7520,C0090809,Fleet,Platinum Express Inc,Yuba City,CA,"[""dryvan""]",1.0,yes,no,Other,2017-08-14 19:02:33+00:00,2019-07-10 15:47:44+00:00,694.0,no,,2017-08-17,2018-02-22,2017-10-06,1,0,1,21,0,21,22,2017-10-06,2,20180222
83867,5043,2016-12-31,6,2016,1183,C0090144,Fleet,Lipstick Transportation,La Puente,CA,"[""dryvan""]",5.0,not specified,no,Other,2016-04-22 23:05:26+00:00,,,no,,2016-07-13,2017-01-31,2016-12-31,0,0,0,101,0,101,101,2016-12-31,2,20170131
83868,62055,2020-08-11,2,2020,26723,C0094987,Fleet,Pronto Logistics Corp,Alhambra,CA,"[""dryvan""]",1.0,not specified,no,Mobile,2019-04-13 05:45:53+00:00,2019-04-30 23:07:31+00:00,17.0,no,,2019-08-07,2021-02-17,2020-08-11,24,365,389,23,120,143,532,2020-08-11,1,20210217
83869,15347,2018-03-21,3,2018,8546,C0091000,Fleet,agramonte and Sons Transportation,Rialto,CA,"[""dryvan""]",4.0,not specified,no,Other,2017-10-14 18:42:11+00:00,2019-02-25 16:42:33+00:00,498.0,no,,2017-12-04,2018-03-21,2018-03-21,4,0,4,0,0,0,4,2018-03-21,1,20180321
83870,12015,2017-10-05,4,2017,7239,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2017-07-27,2019-01-18,2017-10-05,0,0,0,23,0,23,23,2017-10-05,1,20190118
83871,45774,2019-11-18,1,2019,26541,C0095171,Fleet,FTS EXPRESS INC,Los Angeles,CA,"[""dryvan"", ""poweronly""]",17.0,yes,no,Other,2019-05-02 22:28:07+00:00,2019-05-02 22:32:22+00:00,0.0,no,,2019-08-02,2021-01-06,2019-11-18,0,0,0,61,0,61,61,2019-11-18,1,20210106
83872,32630,2019-05-01,3,2019,17391,C0093895,Fleet,EJG TRUCKING,Los Angeles,CA,"[""dryvan"", ""boxtruck""]",11.0,yes,no,Other,2018-12-21 20:37:29+00:00,2018-12-21 20:44:26+00:00,0.0,no,,2018-12-22,2020-07-03,2019-05-01,56,0,56,45,0,45,101,2019-05-01,1,20200703
83873,18762,2018-07-30,1,2018,12785,C0091616,Fleet,Top gun transportation,Hesperia,CA,"[""dryvan""]",9.0,not specified,no,Other,2018-02-19 20:51:03+00:00,2019-07-01 16:36:59+00:00,496.0,no,,2018-07-16,2019-04-10,2018-07-30,7,0,7,10,0,10,17,2018-07-30,1,20190410
83874,27551,2019-01-09,3,2019,15861,U0103911,Owner Operator,About Time Transport Inc ,Rialto,CA,"[""dryvan""]",1.0,not specified,no,Other,2018-11-05 19:14:39+00:00,2018-12-07 19:07:38+00:00,31.0,no,,2018-11-29,2019-11-25,2019-01-09,10,0,10,1,0,1,11,2019-01-09,1,20191125
83875,8900,2017-06-13,2,2017,1412,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2016-08-18,2018-11-29,2017-06-13,0,0,0,115,0,115,115,2017-06-13,1,20181129
83876,1559,2016-05-11,3,2016,633,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2016-03-18,2018-05-22,2016-05-11,0,0,0,42,0,42,42,2016-05-11,1,20180522
83877,35868,2019-07-12,5,2019,14918,C0092315,Fleet,American Freightways Lp.,San Diego,CA,"[""dryvan""]",17.0,not specified,no,Other,2018-06-04 18:59:07+00:00,2018-12-14 23:53:37+00:00,193.0,no,,2018-10-11,2020-08-10,2019-07-12,33,0,33,10,0,10,43,2019-07-12,2,20200810
83878,46496,2019-11-25,1,2019,28620,C0096509,Fleet,OnDemand Trans,Riverside,CA,"[""dryvan""]",12.0,yes,no,Other,2019-09-20 20:42:42+00:00,2019-09-20 20:44:41+00:00,0.0,no,,2019-09-21,2021-02-04,2019-11-25,13,5,18,34,0,34,52,2019-11-25,1,20210204
83879,12641,2017-10-25,3,2017,8019,C0090949,Fleet,X-Speed Transportation,Chino,CA,"[""dryvan""]",4.0,yes,no,Other,2017-09-25 21:19:56+00:00,,,no,,2017-10-16,2018-06-26,2017-10-25,4,0,4,6,0,6,10,2017-10-25,1,20180626
83880,10348,2017-08-18,5,2017,7409,C0090778,Fleet,del valle trucking llc,Cudahy,CA,"[""dryvan""]",3.0,yes,no,Other,2017-08-07 18:34:05+00:00,,,no,,2017-08-09,2017-09-21,2017-08-18,0,0,0,39,0,39,39,2017-08-18,2,20170921
83881,76635,2021-01-07,4,2021,34805,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-06-19,2021-02-17,2021-01-07,0,0,0,0,0,0,89,2021-01-07,1,20210217
83882,28988,2019-02-06,3,2019,16196,C0093144,Fleet,Road Eagle Logistics Corp,San Diego,CA,"[""dryvan""]",14.0,yes,no,Other,2018-09-25 17:25:13+00:00,2020-03-13 16:56:23+00:00,534.0,no,,2018-11-18,2020-05-04,2019-02-06,16,0,16,56,0,56,72,2019-02-06,1,20200504
83883,69573,2020-11-03,2,2020,36618,C0097621,Fleet,Aide Trucking LLC,Irwindale,CA,"[""poweronly""]",7.0,yes,yes,Mobile,2020-03-13 12:49:20+00:00,2020-10-28 16:03:08+00:00,229.0,yes,,2020-10-29,2021-02-17,2020-11-03,0,0,0,2,138,140,140,2020-11-03,1,20210217
83884,27964,2019-01-17,4,2019,17934,C0093895,Fleet,EJG TRUCKING,Los Angeles,CA,"[""dryvan"", ""boxtruck""]",11.0,yes,no,Other,2018-12-21 20:37:29+00:00,2018-12-21 20:44:26+00:00,0.0,no,,2019-01-16,2020-11-24,2019-01-17,73,0,73,18,0,18,91,2019-01-17,1,20201124
83885,49146,2019-12-20,5,2019,30257,C0093556,Fleet,Starco Logistics Inc.,City of Industry,CA,"[""dryvan""]",13.0,yes,no,Other,2018-11-14 00:22:02+00:00,2019-10-04 23:02:49+00:00,324.0,no,,2019-11-19,2019-12-20,2019-12-20,2,0,2,2,0,2,4,2019-12-20,2,20191220
83886,38796,2019-08-21,3,2019,25265,C0094912,Fleet,BETTER LOGISTICS CHOICE CORPORATION,Ontario,CA,"[""poweronly""]",5.0,not specified,no,Other,2019-04-03 18:41:35+00:00,2019-04-03 18:42:55+00:00,0.0,no,,2019-07-13,2019-12-31,2019-08-21,0,0,0,74,0,74,74,2019-08-21,1,20191231
83887,30392,2019-03-08,5,2019,10223,C0091672,Fleet,A&I Transport,Downey,CA,"[""dryvan""]",9.0,yes,no,Other,2018-02-28 19:26:19+00:00,,,no,,2018-03-05,2019-05-10,2019-03-08,62,0,62,80,0,80,142,2019-03-08,2,20190510
83888,74396,2020-12-18,5,2020,36974,C0097727,Fleet,New opportunities inc ,Los Angeles,CA,"[""poweronly"", ""boxtruck""]",15.0,yes,yes,Mobile,2020-04-18 01:01:13+00:00,2020-05-06 22:09:23+00:00,18.0,yes,,2020-11-25,2021-02-16,2020-12-18,0,44,44,0,1,1,45,2020-12-18,2,20210216
83889,66281,2020-09-30,3,2020,35548,U0122027,Owner Operator,Bell esmeralda trucking,Bell,CA,"[""poweronly""]",1.0,yes,yes,Mobile,2020-08-05 03:48:19+00:00,2020-08-11 16:26:02+00:00,6.0,yes,,2020-08-20,2021-02-12,2020-09-30,0,301,301,0,31,31,332,2020-09-30,1,20210212
83890,20421,2018-09-10,1,2018,13720,C0091672,Fleet,A&I Transport,Downey,CA,"[""dryvan""]",9.0,yes,no,Other,2018-02-28 19:26:19+00:00,,,no,,2018-09-06,2018-09-26,2018-09-10,0,0,0,10,0,10,10,2018-09-10,1,20180926
83891,83529,2021-02-12,5,2021,34521,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-05-15,2021-02-17,2021-02-12,0,0,0,0,0,0,48,2021-02-12,2,20210217
83892,36069,2019-07-15,1,2019,10325,C0091709,Fleet,AL JR TRUCKING,San Bernardino,CA,"[""dryvan""]",13.0,not specified,no,Other,2018-03-06 19:11:44+00:00,2019-05-08 21:36:05+00:00,428.0,no,,2018-03-09,2020-09-10,2019-07-15,112,0,112,49,0,49,161,2019-07-15,1,20200910
83893,16080,2018-04-17,2,2018,39,U0000055,Owner Operator,Jose A Martinez,commerce,CA,"[""dryvan""]",1.0,not specified,no,Other,2015-10-22 14:08:03+00:00,,,no,,2017-05-02,2018-06-15,2018-04-17,60,0,60,22,0,22,82,2018-04-17,1,20180615
83894,72878,2020-12-05,6,2020,33543,C0093828,Fleet,CR TRANSPORTATION,San Bernardino,CA,"[""dryvan""]",10.0,yes,no,Other,2018-12-13 19:49:00+00:00,2018-12-13 19:49:29+00:00,0.0,no,,2020-03-05,2021-02-16,2020-12-05,4,6,10,73,0,73,83,2020-12-05,2,20210216
83895,25900,2018-12-13,4,2018,16597,C0092979,Fleet,US Times Carriers,圣加百利,CA,"[""dryvan""]",9.0,not specified,no,Other,2018-09-07 19:40:43+00:00,2019-04-08 22:04:31+00:00,213.0,no,,2018-12-04,2020-06-12,2018-12-13,8,0,8,4,0,4,12,2018-12-13,1,20200612
83896,2362,2016-06-23,4,2016,1096,C0090207,Fleet,E&M Murillo Trucking,Baldwin Park,CA,"[""dryvan""]",2.0,not specified,no,Other,2016-06-21 23:07:53+00:00,,,no,,2016-06-23,2016-08-11,2016-06-23,0,0,0,18,0,18,18,2016-06-23,1,20160811
83897,78201,2021-01-15,5,2021,34487,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-05-14,2021-02-12,2021-01-15,0,0,0,0,0,0,135,2021-01-15,2,20210212
83898,11401,2017-09-19,2,2017,5272,C0090004,Fleet,IDC OTR,City of industry,CA,"[""dryvan"", ""reefer""]",17.0,not specified,no,Other,2016-01-07 18:49:14+00:00,,,no,,2017-04-18,2018-02-01,2017-09-19,28,0,28,13,0,13,41,2017-09-19,1,20180201
83899,69009,2020-10-29,4,2020,34827,C0097856,Fleet,PEREIRA BROS LLC,Torrance,CA,"[""poweronly""]",3.0,yes,yes,Other,2020-06-01 21:27:42+00:00,2020-06-01 21:36:34+00:00,0.0,yes,,2020-06-18,2021-02-16,2020-10-29,0,291,291,0,52,52,343,2020-10-29,1,20210216
83900,36214,2019-07-17,3,2019,16075,C0093546,Fleet,SARINANA TRUCKING,Santa Ana,CA,"[""poweronly""]",1.0,not specified,no,Other,2018-11-12 19:05:29+00:00,2019-05-20 16:57:27+00:00,188.0,no,,2018-11-15,2021-02-15,2019-07-17,0,0,0,669,0,669,669,2019-07-17,1,20210215
83901,66608,2020-10-04,7,2020,34161,C0095478,Fleet,757 TRANSPORT INC,Lynwood,CA,"[""poweronly""]",10.0,yes,yes,Other,2019-05-28 22:33:23+00:00,2019-05-28 22:34:41+00:00,0.0,yes,,2020-04-18,2020-10-04,2020-10-04,1,2,3,0,5,5,8,2020-10-04,2,20201004
83902,58541,2020-06-25,4,2020,32222,U0119311,Owner Operator,Fortin transport inc,Long Beach,CA,"[""poweronly""]",1.0,not specified,yes,Mobile,2020-01-03 18:13:02+00:00,2020-06-11 14:59:24+00:00,159.0,yes,,2020-06-12,2021-02-12,2020-06-25,5,661,666,0,81,81,747,2020-06-25,1,20210212
83903,16469,2018-05-03,4,2018,7080,U0096431,Owner Operator,N E C trucking,Westminster,CA,"[""dryvan""]",1.0,not specified,no,Other,2017-07-13 20:01:00+00:00,,,no,,2018-03-22,2018-05-03,2018-05-03,2,0,2,0,0,0,2,2018-05-03,1,20180503
83904,56609,2020-05-30,6,2020,29540,U0117027,Owner Operator,Sanchez Logistic INC,Los Angeles,CA,"[""poweronly""]",1.0,yes,yes,Other,2019-10-15 17:37:23+00:00,2019-10-15 17:40:44+00:00,0.0,yes,,2020-01-06,2021-02-16,2020-05-30,0,217,217,0,6,6,223,2020-05-30,2,20210216
83905,42489,2019-10-10,4,2019,26222,C0093895,Fleet,EJG TRUCKING,Los Angeles,CA,"[""dryvan"", ""boxtruck""]",11.0,yes,no,Other,2018-12-21 20:37:29+00:00,2018-12-21 20:44:26+00:00,0.0,no,,2019-08-16,2019-11-15,2019-10-10,5,1,6,44,0,44,50,2019-10-10,1,20191115
83906,83536,2021-02-12,5,2021,37878,C0098627,Fleet,Curiel transport llc,Anaheim,CA,"[""poweronly""]",15.0,not specified,no,Mobile,2020-12-26 00:37:53+00:00,2020-12-29 17:48:32+00:00,3.0,no,,2021-02-09,2021-02-12,2021-02-12,2,3,5,0,0,0,5,2021-02-12,2,20210212
83907,45313,2019-11-12,2,2019,24189,C0095279,Fleet,Double Dee Logistics Inc.,Los Angeles,CA,"[""poweronly""]",8.0,yes,no,Other,2019-05-14 17:15:21+00:00,2019-05-14 17:17:09+00:00,0.0,no,,2019-06-11,2019-12-19,2019-11-12,22,10,32,4,0,4,36,2019-11-12,1,20191219
83908,71069,2020-11-18,3,2020,7358,C0090751,Fleet,CR SMART FREIGHT INC,Bell Gardens,CA,"[""dryvan""]",4.0,not specified,no,Other,2017-07-28 17:13:10+00:00,2019-02-28 22:45:49+00:00,580.0,no,,2017-08-10,2021-02-02,2020-11-18,128,0,128,4,0,4,132,2020-11-18,1,20210202
83909,8635,2017-06-01,4,2017,4540,C0090412,Fleet,Carlos Flores,Los Angeles,CA,"[""dryvan""]",20.0,not specified,no,Other,2017-01-11 18:17:00+00:00,2019-06-28 19:55:04+00:00,898.0,no,,2017-01-13,2017-07-06,2017-06-01,1,0,1,174,0,174,175,2017-06-01,1,20170706
83910,81116,2021-01-30,6,2021,36149,U0122531,Owner Operator,EXCLUSIVE LOGISTICS LLC,Lynwood,CA,"[""poweronly""]",1.0,yes,yes,Mobile,2020-09-21 16:58:59+00:00,2020-10-14 22:13:24+00:00,23.0,yes,,2020-10-21,2021-02-05,2021-01-30,0,20,20,0,0,0,20,2021-01-30,2,20210205
83911,55614,2020-05-13,3,2020,13975,U0102267,Owner Operator,Persistence llc ,Huntington Park,CA,"[""poweronly""]",1.0,not specified,yes,Other,2018-09-01 18:15:28+00:00,2020-01-06 17:42:46+00:00,491.0,yes,,2020-01-07,2020-10-09,2020-05-13,4,53,57,8,0,8,65,2020-05-13,1,20201009
83912,35469,2019-07-06,6,2019,15953,U0103992,Owner Operator,cbj transport,South El Monte,CA,"[""dryvan""]",1.0,not specified,no,Other,2018-11-08 05:36:38+00:00,2019-03-27 18:45:39+00:00,139.0,no,,2018-11-18,2020-12-02,2019-07-06,49,0,49,65,0,65,114,2019-07-06,2,20201202
83913,37699,2019-08-07,3,2019,16235,C0093581,Fleet,LOS QUIOTES TRUCKING INC,West Covina,CA,"[""dryvan"", ""poweronly""]",4.0,not specified,no,Other,2018-11-15 22:39:45+00:00,2018-11-15 22:40:03+00:00,0.0,no,,2018-11-17,2019-10-31,2019-08-07,64,5,69,15,0,15,84,2019-08-07,1,20191031
83914,26375,2018-12-19,3,2018,14089,C0092964,Fleet,wecan logistics,Temple City,CA,"[""dryvan"", ""poweronly""]",3.0,yes,no,Other,2018-09-06 18:01:43+00:00,2018-11-30 20:36:14+00:00,85.0,no,,2018-09-07,2019-08-12,2018-12-19,8,0,8,108,0,108,116,2018-12-19,1,20190812
83915,54732,2020-04-22,3,2020,32226,C0097276,Fleet,Da Yuan transportation,El Monte,CA,"[""poweronly""]",2.0,yes,yes,Other,2020-01-03 20:47:25+00:00,2020-01-03 20:52:28+00:00,0.0,yes,,2020-01-06,2020-05-22,2020-04-22,0,145,145,0,13,13,158,2020-04-22,1,20200522
83916,3437,2016-08-31,3,2016,1174,C0090060,Fleet,Mega Fleet,Pasadena,CA,"[""dryvan""]",28.0,not specified,no,Other,2016-02-23 22:28:52+00:00,2019-06-17 21:56:56+00:00,1209.0,no,,2016-07-08,2018-08-14,2016-08-31,0,0,0,10,0,10,10,2016-08-31,1,20180814
83917,82630,2021-02-08,1,2021,34577,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-05-20,2021-02-16,2021-02-08,0,0,0,0,0,0,88,2021-02-08,1,20210216
83918,5065,2017-01-04,3,2017,4249,C0090157,Fleet,Lipstick Transportation,Santa Fe Springs,CA,"[""dryvan""]",6.0,not specified,no,Other,2016-04-30 00:29:58+00:00,2019-06-17 21:58:51+00:00,1143.0,no,,2016-12-27,2017-02-03,2017-01-04,0,0,0,15,0,15,15,2017-01-04,1,20170203
83919,39840,2019-09-05,4,2019,14586,C0090412,Fleet,Carlos Flores,Los Angeles,CA,"[""dryvan""]",20.0,not specified,no,Other,2017-01-11 18:17:00+00:00,2019-06-28 19:55:04+00:00,898.0,no,,2018-09-24,2019-09-18,2019-09-05,6,0,6,706,0,706,712,2019-09-05,1,20190918
83920,28826,2019-02-03,7,2019,18733,C0093524,Fleet,O.A. EXPRESS INC,Livermore,CA,"[""poweronly""]",14.0,yes,no,Other,2018-11-09 01:38:19+00:00,2019-06-12 20:47:06+00:00,215.0,no,,2019-02-03,2020-01-13,2019-02-03,0,0,0,11,0,11,11,2019-02-03,2,20200113
83921,7758,2017-04-21,5,2017,154,U0090195,Owner Operator,IDC,"Sierra Madre,",CA,"[""dryvan""]",1.0,yes,no,Other,2015-12-02 21:49:02+00:00,,,no,,2015-10-04,2017-12-14,2017-04-21,1,0,1,1292,0,1292,1293,2017-04-21,2,20171214
83922,11179,2017-09-13,3,2017,33,U0000048,Owner Operator,iDC Logistics,Sierra Madre,CA,"[""dryvan""]",1.0,not specified,no,Other,2015-10-20 12:37:11+00:00,,,no,,2015-10-14,2017-12-14,2017-09-13,0,0,0,669,0,669,669,2017-09-13,1,20171214
83923,24287,2018-11-19,1,2018,15699,C0090412,Fleet,Carlos Flores,Los Angeles,CA,"[""dryvan""]",20.0,not specified,no,Other,2017-01-11 18:17:00+00:00,2019-06-28 19:55:04+00:00,898.0,no,,2018-11-01,2019-01-15,2018-11-19,3,0,3,26,0,26,29,2018-11-19,1,20190115
83924,60899,2020-07-28,2,2020,50,U0000068,Owner Operator,DOMINGO OREA,Covina,CA,"[""poweronly""]",1.0,yes,yes,Other,2015-10-25 22:25:05+00:00,2019-01-31 02:41:31+00:00,1193.0,yes,,2015-12-09,2021-02-04,2020-07-28,0,425,425,10,69,79,504,2020-07-28,1,20210204
83925,63643,2020-09-01,2,2020,35493,C0098035,Fleet,MARIE A CASTRO DBA S&D WOODWORKS,Azusa,CA,"[""poweronly""]",9.0,not specified,no,Other,2020-07-29 20:32:23+00:00,2020-07-30 20:15:03+00:00,0.0,no,,2020-08-04,2021-02-17,2020-09-01,0,0,0,112,0,112,112,2020-09-01,1,20210217
83926,2029,2016-06-08,3,2016,1022,C0090183,Fleet,JP Carriers,Corona,CA,"[""dryvan""]",3.0,not specified,no,Other,2016-06-01 17:47:55+00:00,,,no,,2016-06-08,2016-06-08,2016-06-08,0,0,0,1,0,1,1,2016-06-08,1,20160608
83927,50390,2020-01-07,2,2020,594,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2016-04-05,2020-09-07,2020-01-07,0,0,0,1309,0,1309,1309,2020-01-07,1,20200907
83928,45329,2019-11-13,3,2019,12900,U0101304,Owner Operator,Cross Land Transport LLC,Sacramento,CA,"[""dryvan""]",1.0,not specified,no,Other,2018-07-20 01:25:39+00:00,2019-05-01 16:53:28+00:00,285.0,no,,2019-07-12,2020-08-06,2019-11-13,0,0,0,63,0,63,63,2019-11-13,1,20200806
83929,27109,2019-01-02,3,2019,16232,C0093581,Fleet,LOS QUIOTES TRUCKING INC,West Covina,CA,"[""dryvan"", ""poweronly""]",4.0,not specified,no,Other,2018-11-15 22:39:45+00:00,2018-11-15 22:40:03+00:00,0.0,no,,2018-12-07,2019-09-12,2019-01-02,38,2,40,6,0,6,46,2019-01-02,1,20190912
83930,73545,2020-12-11,5,2020,18146,U0105836,Owner Operator,Prime Transportation Services,Moreno Valley,CA,"[""poweronly""]",1.0,yes,yes,Other,2019-01-16 20:36:50+00:00,2019-01-17 19:51:44+00:00,0.0,yes,,2019-01-19,2021-02-17,2020-12-11,48,1289,1337,3,34,37,1374,2020-12-11,2,20210217
83931,64870,2020-09-16,3,2020,27052,U0114621,Owner Operator,JDL trucking,Compton,CA,"[""poweronly""]",1.0,yes,yes,Mobile,2019-08-14 18:42:55+00:00,2019-08-14 21:35:45+00:00,0.0,yes,,2020-07-08,2021-02-05,2020-09-16,0,471,471,0,25,25,496,2020-09-16,1,20210205
83932,70481,2020-11-12,4,2020,10740,U0099576,Owner Operator,JLA transport,Downey,CA,"[""poweronly""]",1.0,not specified,no,Other,2018-03-30 04:55:43+00:00,2020-04-01 14:24:18+00:00,733.0,no,,2018-04-23,2021-02-03,2020-11-12,902,98,1000,144,2,146,1146,2020-11-12,1,20210203
83933,78302,2021-01-16,6,2021,34484,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-05-14,2021-02-17,2021-01-16,0,0,0,0,0,0,107,2021-01-16,2,20210217
83934,66255,2020-09-30,3,2020,28285,C0096446,Fleet,ROADMOND LOGISTICS INC.,San Diego,CA,"[""dryvan"", ""poweronly""]",31.0,yes,no,Other,2019-09-13 16:22:24+00:00,2019-09-13 16:24:44+00:00,0.0,no,,2019-09-18,2021-02-16,2020-09-30,0,0,0,4266,0,4266,4266,2020-09-30,1,20210216
83935,82614,2021-02-08,1,2021,36426,C0098263,Fleet,EAX EXPRESS INC,Fontana,CA,"[""poweronly""]",6.0,not specified,no,Other,2020-10-01 18:25:35+00:00,2020-10-01 21:08:45+00:00,0.0,no,,2020-10-13,2021-02-17,2021-02-08,1,0,1,0,30,30,31,2021-02-08,1,20210217
83936,70636,2020-11-13,5,2020,31684,C0094829,Fleet,GOLDEN HAWK TRANSPORTATION INC,Compton,CA,"[""poweronly""]",3.0,yes,yes,Other,2019-03-26 00:54:20+00:00,2019-03-26 15:24:15+00:00,0.0,yes,,2019-12-17,2020-11-23,2020-11-13,0,9,9,0,2,2,11,2020-11-13,2,20201123
83937,82233,2021-02-05,5,2021,32606,U0119663,Owner Operator,PEREZ 4 TRUCKING,Anaheim,CA,"[""poweronly""]",1.0,not specified,no,Other,2020-01-17 19:21:37+00:00,2020-02-19 16:49:17+00:00,32.0,yes,,2020-02-28,2021-02-08,2021-02-05,29,28,57,1,0,1,58,2021-02-05,2,20210208
83938,42543,2019-10-11,5,2019,27302,C0094517,Fleet,DJ EXPRESS INC,Los Angeles,CA,"[""poweronly""]",12.0,yes,no,Other,2019-02-19 23:19:02+00:00,2019-02-20 19:19:53+00:00,0.0,no,,2019-08-21,2019-12-06,2019-10-11,36,26,62,11,0,11,73,2019-10-11,2,20191206
83939,59608,2020-07-09,4,2020,28274,U0115859,Owner Operator,SDLM,Long Beach,CA,"[""poweronly""]",1.0,yes,yes,Other,2019-09-13 19:25:10+00:00,2020-02-14 22:35:27+00:00,154.0,yes,,2020-06-30,2020-10-28,2020-07-09,0,87,87,0,0,0,87,2020-07-09,1,20201028
83940,72998,2020-12-07,1,2020,31347,C0096446,Fleet,ROADMOND LOGISTICS INC.,San Diego,CA,"[""dryvan"", ""poweronly""]",31.0,yes,no,Other,2019-09-13 16:22:24+00:00,2019-09-13 16:24:44+00:00,0.0,no,,2019-12-03,2021-01-18,2020-12-07,0,0,0,4,0,4,4,2020-12-07,1,20210118
83941,65378,2020-09-21,1,2020,35494,C0098035,Fleet,MARIE A CASTRO DBA S&D WOODWORKS,Azusa,CA,"[""poweronly""]",9.0,not specified,no,Other,2020-07-29 20:32:23+00:00,2020-07-30 20:15:03+00:00,0.0,no,,2020-08-04,2021-02-16,2020-09-21,0,0,0,128,0,128,128,2020-09-21,1,20210216
83942,11575,2017-09-24,7,2017,5630,C0090503,Fleet,Five Stars California Rental Inc,Norwalk,CA,"[""dryvan""]",9.0,not specified,no,Other,2017-03-15 18:22:48+00:00,,,no,,2017-03-27,2018-12-10,2017-09-24,34,0,34,135,0,135,169,2017-09-24,2,20181210
83943,70943,2020-11-17,2,2020,22620,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2019-05-09,2021-02-17,2020-11-17,4,0,4,20,0,20,127,2020-11-17,1,20210217
83944,12372,2017-10-16,1,2017,8048,C0090822,Fleet,V&E Trucking inc,Los Angeles,CA,"[""dryvan""]",6.0,not specified,no,Other,2017-08-16 22:03:04+00:00,2020-07-06 22:16:39+00:00,1055.0,no,,2017-10-07,2018-02-13,2017-10-16,6,0,6,0,0,0,6,2017-10-16,1,20180213
83945,54073,2020-04-06,1,2020,33054,C0095478,Fleet,757 TRANSPORT INC,Lynwood,CA,"[""poweronly""]",10.0,yes,yes,Other,2019-05-28 22:33:23+00:00,2019-05-28 22:34:41+00:00,0.0,yes,,2020-02-12,2021-02-15,2020-04-06,2,505,507,3,57,60,567,2020-04-06,1,20210215
